No,Variable Name,Final Value,Reduced Cost,Objective Coeficient,Lower Range,Upper Range,month
174,_20M03Product_73TestingTester_04,0.0,2.60000,2.60000,0.0,+Inf,20M03
175,_20M03Product_73TestingTester_09,0.0,2.60000,2.60000,0.0,+Inf,20M03
176,_20M03Product_73TestingTester_Subcon,0.0,5.20000,5.20000,0.0,+Inf,20M03
177,_20M03Product_74ClinchingClincher_01,0.0,2.40000,2.40000,0.0,+Inf,20M03
178,_20M03Product_74ClinchingClincher_Subcon,0.0,4.80000,4.80000,0.0,+Inf,20M03
179,_20M03Product_74HeatStakingHeatStake_04,0.0,5.00000,5.00000,0.0,+Inf,20M03
180,_20M03Product_74HeatStakingHeatStake_09,0.0,6.60000,6.60000,0.0,+Inf,20M03
181,_20M03Product_74HeatStakingHeatStake_Subcon,0.0,10.00000,10.00000,0.0,+Inf,20M03
182,_20M03Product_74PressingHydraulicPress_01,0.0,1.30000,1.30000,0.0,+Inf,20M03
183,_20M03Product_74PressingHydraulicPress_Subcon,0.0,2.60000,2.60000,0.0,+Inf,20M03
184,_20M03Product_74TestingTester_04,0.0,2.60000,2.60000,0.0,+Inf,20M03
185,_20M03Product_74TestingTester_09,0.0,2.60000,2.60000,0.0,+Inf,20M03
186,_20M03Product_74TestingTester_Subcon,0.0,5.20000,5.20000,0.0,+Inf,20M03
187,_20M03Product_75ClinchingClincher_01,0.0,2.40000,2.40000,0.0,+Inf,20M03
188,_20M03Product_75ClinchingClincher_Subcon,0.0,4.80000,4.80000,0.0,+Inf,20M03
189,_20M03Product_75HeatStakingHeatStake_04,0.0,5.00000,5.00000,0.0,+Inf,20M03
190,_20M03Product_75HeatStakingHeatStake_09,0.0,3.20000,3.20000,0.0,+Inf,20M03
191,_20M03Product_75HeatStakingHeatStake_Subcon,0.0,6.40000,6.40000,0.0,+Inf,20M03
192,_20M03Product_75PressingHydraulicPress_01,0.0,1.60000,1.60000,0.0,+Inf,20M03
193,_20M03Product_75PressingHydraulicPress_Subcon,0.0,3.20000,3.20000,0.0,+Inf,20M03
194,_20M03Product_75TestingTester_04,0.0,1.90000,1.90000,0.0,+Inf,20M03
195,_20M03Product_75TestingTester_09,0.0,1.90000,1.90000,0.0,+Inf,20M03
196,_20M03Product_75TestingTester_Subcon,0.0,3.80000,3.80000,0.0,+Inf,20M03
197,_20M03Product_76ClinchingClincher_01,0.0,2.40000,2.40000,0.0,+Inf,20M03
198,_20M03Product_76ClinchingClincher_Subcon,0.0,4.80000,4.80000,0.0,+Inf,20M03
199,_20M03Product_76HeatStakingHeatStake_04,0.0,5.00000,5.00000,0.0,+Inf,20M03
200,_20M03Product_76HeatStakingHeatStake_09,0.0,3.20000,3.20000,0.0,+Inf,20M03
201,_20M03Product_76HeatStakingHeatStake_Subcon,0.0,6.40000,6.40000,0.0,+Inf,20M03
202,_20M03Product_76PressingHydraulicPress_01,0.0,1.60000,1.60000,0.0,+Inf,20M03
203,_20M03Product_76PressingHydraulicPress_Subcon,0.0,3.20000,3.20000,0.0,+Inf,20M03
204,_20M03Product_76TestingTester_04,0.0,1.90000,1.90000,0.0,+Inf,20M03
205,_20M03Product_76TestingTester_09,0.0,1.90000,1.90000,0.0,+Inf,20M03
206,_20M03Product_76TestingTester_Subcon,0.0,3.80000,3.80000,0.0,+Inf,20M03
207,_20M03Product_77ClinchingClincher_02,0.0,2.20000,2.20000,0.0,+Inf,20M03
208,_20M03Product_77ClinchingClincher_Subcon,0.0,4.40000,4.40000,0.0,+Inf,20M03
209,_20M03Product_77PressingHydraulicPress_01,0.0,1.80000,1.80000,0.0,+Inf,20M03
210,_20M03Product_77PressingHydraulicPress_Subcon,0.0,3.60000,3.60000,0.0,+Inf,20M03
211,_20M03Product_79ClinchingClincher_02,1571.00000,0.0,2.20000,-Inf,4.40000,20M03
212,_20M03Product_79ClinchingClincher_Subcon,0.0,2.20000,4.40000,2.20000,+Inf,20M03
213,_20M03Product_79PressingHydraulicPress_01,1571.00000,0.0,1.80000,-Inf,3.60000,20M03
214,_20M03Product_79PressingHydraulicPress_Subcon,0.0,1.80000,3.60000,1.80000,+Inf,20M03
215,_20M03Product_85ClinchingClincher_02,0.0,2.20000,2.20000,0.0,+Inf,20M03
216,_20M03Product_85ClinchingClincher_Subcon,0.0,4.40000,4.40000,0.0,+Inf,20M03
217,_20M03Product_85HeatStakingHeatStake_05,0.0,3.10000,3.10000,0.0,+Inf,20M03
218,_20M03Product_85HeatStakingHeatStake_Subcon,0.0,6.20000,6.20000,0.0,+Inf,20M03
219,_20M03Product_85PressingHydraulicPress_01,0.0,1.10000,1.10000,0.0,+Inf,20M03
220,_20M03Product_85PressingHydraulicPress_Subcon,0.0,2.20000,2.20000,0.0,+Inf,20M03
221,_20M03Product_85TestingTester_05,0.0,2.70000,2.70000,0.0,+Inf,20M03
222,_20M03Product_85TestingTester_Subcon,0.0,5.40000,5.40000,0.0,+Inf,20M03
223,_20M03Product_86ClinchingClincher_02,0.0,2.20000,2.20000,0.0,+Inf,20M03
224,_20M03Product_86ClinchingClincher_Subcon,0.0,4.40000,4.40000,0.0,+Inf,20M03
225,_20M03Product_86HeatStakingHeatStake_05,0.0,3.10000,3.10000,0.0,+Inf,20M03
226,_20M03Product_86HeatStakingHeatStake_Subcon,0.0,6.20000,6.20000,0.0,+Inf,20M03
227,_20M03Product_86PressingHydraulicPress_01,0.0,1.10000,1.10000,0.0,+Inf,20M03
228,_20M03Product_86PressingHydraulicPress_Subcon,0.0,2.20000,2.20000,0.0,+Inf,20M03
229,_20M03Product_86TestingTester_05,0.0,2.70000,2.70000,0.0,+Inf,20M03
230,_20M03Product_86TestingTester_Subcon,0.0,5.40000,5.40000,0.0,+Inf,20M03
1,_20M04Product_14ClinchingClincher_02,281.00000,0.0,1.80000,-Inf,3.60000,20M04
2,_20M04Product_14ClinchingClincher_Subcon,0.0,1.80000,3.60000,1.80000,+Inf,20M04
3,_20M04Product_14PressingHydraulicPress_01,281.00000,0.0,.30000,-Inf,.60000,20M04
4,_20M04Product_14PressingHydraulicPress_Subcon,0.0,.30000,.60000,.30000,+Inf,20M04
5,_20M04Product_17ClinchingClincher_02,0.0,2.30000,2.30000,0.0,+Inf,20M04
6,_20M04Product_17ClinchingClincher_Subcon,0.0,4.60000,4.60000,0.0,+Inf,20M04
7,_20M04Product_17HeatStakingHeatStake_07,0.0,6.50000,6.50000,0.0,+Inf,20M04
8,_20M04Product_17HeatStakingHeatStake_08,0.0,5.80000,5.80000,0.0,+Inf,20M04
9,_20M04Product_17HeatStakingHeatStake_10,0.0,6.80000,6.80000,0.0,+Inf,20M04
10,_20M04Product_17HeatStakingHeatStake_Subcon,0.0,11.60000,11.60000,0.0,+Inf,20M04
11,_20M04Product_17PressingHydraulicPress_01,0.0,1.00000,1.00000,0.0,+Inf,20M04
12,_20M04Product_17PressingHydraulicPress_Subcon,0.0,2.00000,2.00000,0.0,+Inf,20M04
13,_20M04Product_17TestingTester_07,0.0,3.00000,3.00000,0.0,+Inf,20M04
14,_20M04Product_17TestingTester_08,0.0,2.00000,2.00000,0.0,+Inf,20M04
15,_20M04Product_17TestingTester_10,0.0,1.10000,1.10000,0.0,+Inf,20M04
16,_20M04Product_17TestingTester_Subcon,0.0,2.20000,2.20000,0.0,+Inf,20M04
17,_20M04Product_22ClinchingClincher_02,0.0,2.70000,2.70000,0.0,+Inf,20M04
18,_20M04Product_22ClinchingClincher_Subcon,0.0,5.40000,5.40000,0.0,+Inf,20M04
19,_20M04Product_22HeatStakingHeatStake_06,0.0,4.50000,4.50000,0.0,+Inf,20M04
20,_20M04Product_22HeatStakingHeatStake_Subcon,0.0,9.00000,9.00000,0.0,+Inf,20M04
21,_20M04Product_22PressingHydraulicPress_01,0.0,1.50000,1.50000,0.0,+Inf,20M04
22,_20M04Product_22PressingHydraulicPress_Subcon,0.0,3.00000,3.00000,0.0,+Inf,20M04
23,_20M04Product_22TestingTester_06,0.0,3.12500,3.00000,-.12500,+Inf,20M04
24,_20M04Product_22TestingTester_Subcon,0.0,6.00000,6.00000,0.0,+Inf,20M04
25,_20M04Product_25ClinchingClincher_02,3098.00000,0.0,2.40000,-Inf,4.80000,20M04
26,_20M04Product_25ClinchingClincher_Subcon,0.0,2.40000,4.80000,2.40000,+Inf,20M04
27,_20M04Product_25PressingHydraulicPress_01,3098.00000,0.0,.60000,-Inf,1.20000,20M04
28,_20M04Product_25PressingHydraulicPress_Subcon,0.0,.60000,1.20000,.60000,+Inf,20M04
29,_20M04Product_26ClinchingClincher_02,0.0,2.70000,2.70000,0.0,+Inf,20M04
30,_20M04Product_26ClinchingClincher_Subcon,0.0,5.40000,5.40000,0.0,+Inf,20M04
31,_20M04Product_26PressingHydraulicPress_01,0.0,1.50000,1.50000,0.0,+Inf,20M04
32,_20M04Product_26PressingHydraulicPress_Subcon,0.0,3.00000,3.00000,0.0,+Inf,20M04
33,_20M04Product_27ClinchingClincher_02,0.0,2.70000,2.70000,0.0,+Inf,20M04
34,_20M04Product_27ClinchingClincher_Subcon,0.0,5.40000,5.40000,0.0,+Inf,20M04
35,_20M04Product_27PressingHydraulicPress_01,0.0,1.50000,1.50000,0.0,+Inf,20M04
36,_20M04Product_27PressingHydraulicPress_Subcon,0.0,3.00000,3.00000,0.0,+Inf,20M04
37,_20M04Product_28ClinchingClincher_02,0.0,2.90000,2.90000,0.0,+Inf,20M04
38,_20M04Product_28ClinchingClincher_Subcon,0.0,5.80000,5.80000,0.0,+Inf,20M04
39,_20M04Product_28HeatStakingHeatStake_05,0.0,3.60000,3.60000,0.0,+Inf,20M04
40,_20M04Product_28HeatStakingHeatStake_Subcon,0.0,7.20000,7.20000,0.0,+Inf,20M04
41,_20M04Product_28PressingHydraulicPress_01,0.0,1.20000,1.20000,0.0,+Inf,20M04
42,_20M04Product_28PressingHydraulicPress_Subcon,0.0,2.40000,2.40000,0.0,+Inf,20M04
43,_20M04Product_28TestingTester_05,0.0,1.20000,1.20000,0.0,+Inf,20M04
44,_20M04Product_28TestingTester_Subcon,0.0,2.40000,2.40000,0.0,+Inf,20M04
45,_20M04Product_29ClinchingClincher_02,0.0,2.90000,2.90000,0.0,+Inf,20M04
46,_20M04Product_29ClinchingClincher_Subcon,0.0,5.80000,5.80000,0.0,+Inf,20M04
47,_20M04Product_29HeatStakingHeatStake_05,0.0,3.60000,3.60000,0.0,+Inf,20M04
48,_20M04Product_29HeatStakingHeatStake_Subcon,0.0,7.20000,7.20000,0.0,+Inf,20M04
49,_20M04Product_29PressingHydraulicPress_01,0.0,1.20000,1.20000,0.0,+Inf,20M04
50,_20M04Product_29PressingHydraulicPress_Subcon,0.0,2.40000,2.40000,0.0,+Inf,20M04
51,_20M04Product_29TestingTester_05,0.0,2.60000,2.60000,0.0,+Inf,20M04
52,_20M04Product_29TestingTester_Subcon,0.0,5.20000,5.20000,0.0,+Inf,20M04
53,_20M04Product_37ClinchingClincher_02,41205.00000,0.0,1.50000,-Inf,3.00000,20M04
54,_20M04Product_37ClinchingClincher_Subcon,0.0,1.50000,3.00000,1.50000,+Inf,20M04
55,_20M04Product_37HeatStakingHeatStake_04,41205.00000,0.0,5.40000,-Inf,5.40000,20M04
56,_20M04Product_37HeatStakingHeatStake_06,0.0,0.0,5.40000,5.40000,+Inf,20M04
57,_20M04Product_37HeatStakingHeatStake_Subcon,0.0,5.40000,10.80000,5.40000,+Inf,20M04
58,_20M04Product_37PressingHydraulicPress_01,41205.00000,0.0,.30000,-Inf,.60000,20M04
59,_20M04Product_37PressingHydraulicPress_Subcon,0.0,.30000,.60000,.30000,+Inf,20M04
60,_20M04Product_37TestingTester_04,41205.00000,0.0,2.30000,-Inf,2.39167,20M04
61,_20M04Product_37TestingTester_06,0.0,.09167,2.30000,2.20833,+Inf,20M04
62,_20M04Product_37TestingTester_Subcon,0.0,2.30000,4.60000,2.30000,+Inf,20M04
63,_20M04Product_41ClinchingClincher_02,0.0,1.50000,1.50000,0.0,+Inf,20M04
64,_20M04Product_41ClinchingClincher_Subcon,0.0,3.00000,3.00000,0.0,+Inf,20M04
65,_20M04Product_41HeatStakingHeatStake_04,0.0,4.60000,4.60000,0.0,+Inf,20M04
66,_20M04Product_41HeatStakingHeatStake_Subcon,0.0,9.20000,9.20000,0.0,+Inf,20M04
67,_20M04Product_41PressingHydraulicPress_01,0.0,.50000,.50000,0.0,+Inf,20M04
68,_20M04Product_41PressingHydraulicPress_Subcon,0.0,1.00000,1.00000,0.0,+Inf,20M04
69,_20M04Product_41TestingTester_04,0.0,2.30000,2.30000,0.0,+Inf,20M04
70,_20M04Product_41TestingTester_Subcon,0.0,4.60000,4.60000,0.0,+Inf,20M04
71,_20M04Product_46ClinchingClincher_02,8.00000,0.0,2.30000,-Inf,4.60000,20M04
72,_20M04Product_46ClinchingClincher_Subcon,0.0,2.30000,4.60000,2.30000,+Inf,20M04
73,_20M04Product_46PressingHydraulicPress_01,8.00000,0.0,1.80000,-Inf,3.60000,20M04
74,_20M04Product_46PressingHydraulicPress_Subcon,0.0,1.80000,3.60000,1.80000,+Inf,20M04
75,_20M04Product_47ClinchingClincher_02,0.0,2.20000,2.20000,0.0,+Inf,20M04
76,_20M04Product_47ClinchingClincher_Subcon,0.0,4.40000,4.40000,0.0,+Inf,20M04
77,_20M04Product_47PressingHydraulicPress_01,0.0,1.90000,1.90000,0.0,+Inf,20M04
78,_20M04Product_47PressingHydraulicPress_Subcon,0.0,3.80000,3.80000,0.0,+Inf,20M04
79,_20M04Product_48ClinchingClincher_02,0.0,2.20000,2.20000,0.0,+Inf,20M04
80,_20M04Product_48ClinchingClincher_Subcon,0.0,4.40000,4.40000,0.0,+Inf,20M04
81,_20M04Product_48PressingHydraulicPress_01,0.0,1.90000,1.90000,0.0,+Inf,20M04
82,_20M04Product_48PressingHydraulicPress_Subcon,0.0,3.80000,3.80000,0.0,+Inf,20M04
83,_20M04Product_57ClinchingClincher_01,12105.00000,0.0,1.40000,-Inf,2.80000,20M04
84,_20M04Product_57ClinchingClincher_Subcon,0.0,1.40000,2.80000,1.40000,+Inf,20M04
85,_20M04Product_57HeatStakingHeatStake_06,0.0,.20000,7.50000,7.30000,+Inf,20M04
86,_20M04Product_57HeatStakingHeatStake_07,0.0,0.0,7.30000,7.30000,+Inf,20M04
87,_20M04Product_57HeatStakingHeatStake_08,12105.00000,0.0,7.30000,-Inf,7.30000,20M04
88,_20M04Product_57HeatStakingHeatStake_09,0.0,.60000,7.90000,7.30000,+Inf,20M04
89,_20M04Product_57HeatStakingHeatStake_Subcon,0.0,7.30000,14.60000,7.30000,+Inf,20M04
90,_20M04Product_57PressingHydraulicPress_01,12105.00000,0.0,.60000,-Inf,1.20000,20M04
91,_20M04Product_57PressingHydraulicPress_Subcon,0.0,.60000,1.20000,.60000,+Inf,20M04
92,_20M04Product_57TestingTester_06,12105.00000,0.0,2.50000,-Inf,2.50000,20M04
93,_20M04Product_57TestingTester_07,0.0,0.0,2.70000,2.70000,+Inf,20M04
94,_20M04Product_57TestingTester_08,0.0,.20000,2.90000,2.70000,+Inf,20M04
95,_20M04Product_57TestingTester_09,0.0,.30000,3.00000,2.70000,+Inf,20M04
96,_20M04Product_57TestingTester_Subcon,0.0,2.30000,5.00000,2.70000,+Inf,20M04
97,_20M04Product_58ClinchingClincher_01,12571.00000,0.0,1.40000,-Inf,2.80000,20M04
98,_20M04Product_58ClinchingClincher_Subcon,0.0,1.40000,2.80000,1.40000,+Inf,20M04
99,_20M04Product_58HeatStakingHeatStake_06,0.0,.20000,7.50000,7.30000,+Inf,20M04
100,_20M04Product_58HeatStakingHeatStake_07,0.0,0.0,7.30000,7.30000,+Inf,20M04
101,_20M04Product_58HeatStakingHeatStake_08,12571.00000,0.0,7.30000,-Inf,7.30000,20M04
102,_20M04Product_58HeatStakingHeatStake_09,0.0,.60000,7.90000,7.30000,+Inf,20M04
103,_20M04Product_58HeatStakingHeatStake_Subcon,0.0,7.30000,14.60000,7.30000,+Inf,20M04
104,_20M04Product_58PressingHydraulicPress_01,12571.00000,0.0,.60000,-Inf,1.20000,20M04
105,_20M04Product_58PressingHydraulicPress_Subcon,0.0,.60000,1.20000,.60000,+Inf,20M04
106,_20M04Product_58TestingTester_06,1888.45833,0.0,2.50000,2.50000,2.70000,20M04
107,_20M04Product_58TestingTester_07,10682.54167,0.0,2.70000,2.50000,2.70000,20M04
108,_20M04Product_58TestingTester_08,0.0,.20000,2.90000,2.70000,+Inf,20M04
109,_20M04Product_58TestingTester_09,0.0,.30000,3.00000,2.70000,+Inf,20M04
110,_20M04Product_58TestingTester_Subcon,0.0,2.30000,5.00000,2.70000,+Inf,20M04
111,_20M04Product_59ClinchingClincher_01,13364.00000,0.0,1.40000,-Inf,2.80000,20M04
112,_20M04Product_59ClinchingClincher_Subcon,0.0,1.40000,2.80000,1.40000,+Inf,20M04
113,_20M04Product_59HeatStakingHeatStake_07,13364.00000,0.0,5.70000,-Inf,6.00000,20M04
114,_20M04Product_59HeatStakingHeatStake_08,0.0,.30000,6.00000,5.70000,+Inf,20M04
115,_20M04Product_59HeatStakingHeatStake_Subcon,0.0,5.70000,11.40000,5.70000,+Inf,20M04
116,_20M04Product_59PressingHydraulicPress_01,13364.00000,0.0,1.00000,-Inf,2.00000,20M04
117,_20M04Product_59PressingHydraulicPress_Subcon,0.0,1.00000,2.00000,1.00000,+Inf,20M04
118,_20M04Product_59TestingTester_07,13364.00000,0.0,2.90000,-Inf,3.50000,20M04
119,_20M04Product_59TestingTester_08,0.0,.60000,3.50000,2.90000,+Inf,20M04
120,_20M04Product_59TestingTester_Subcon,0.0,2.90000,5.80000,2.90000,+Inf,20M04
121,_20M04Product_60ClinchingClincher_01,13364.00000,0.0,1.40000,-Inf,2.80000,20M04
122,_20M04Product_60ClinchingClincher_Subcon,0.0,1.40000,2.80000,1.40000,+Inf,20M04
123,_20M04Product_60HeatStakingHeatStake_07,13364.00000,0.0,5.70000,-Inf,6.00000,20M04
124,_20M04Product_60HeatStakingHeatStake_08,0.0,.30000,6.00000,5.70000,+Inf,20M04
125,_20M04Product_60HeatStakingHeatStake_Subcon,0.0,5.70000,11.40000,5.70000,+Inf,20M04
126,_20M04Product_60PressingHydraulicPress_01,13364.00000,0.0,1.00000,-Inf,2.00000,20M04
127,_20M04Product_60PressingHydraulicPress_Subcon,0.0,1.00000,2.00000,1.00000,+Inf,20M04
128,_20M04Product_60TestingTester_07,13364.00000,0.0,2.90000,-Inf,3.50000,20M04
129,_20M04Product_60TestingTester_08,0.0,.60000,3.50000,2.90000,+Inf,20M04
130,_20M04Product_60TestingTester_Subcon,0.0,2.90000,5.80000,2.90000,+Inf,20M04
131,_20M04Product_66ClinchingClincher_02,7717.00000,0.0,1.20000,-Inf,2.40000,20M04
132,_20M04Product_66ClinchingClincher_Subcon,0.0,1.20000,2.40000,1.20000,+Inf,20M04
133,_20M04Product_66HeatStakingHeatStake_07,0.0,1.00000,8.00000,7.00000,+Inf,20M04
134,_20M04Product_66HeatStakingHeatStake_08,7717.00000,0.0,7.00000,-Inf,8.00000,20M04
135,_20M04Product_66HeatStakingHeatStake_Subcon,0.0,7.00000,14.00000,7.00000,+Inf,20M04
136,_20M04Product_66PressingHydraulicPress_01,7717.00000,0.0,.40000,-Inf,.80000,20M04
137,_20M04Product_66PressingHydraulicPress_Subcon,0.0,.40000,.80000,.40000,+Inf,20M04
138,_20M04Product_66TestingTester_07,7717.00000,0.0,1.20000,-Inf,1.50000,20M04
139,_20M04Product_66TestingTester_08,0.0,.30000,1.50000,1.20000,+Inf,20M04
140,_20M04Product_66TestingTester_Subcon,0.0,1.20000,2.40000,1.20000,+Inf,20M04
141,_20M04Product_67ClinchingClincher_02,7924.00000,0.0,1.20000,-Inf,2.40000,20M04
142,_20M04Product_67ClinchingClincher_Subcon,0.0,1.20000,2.40000,1.20000,+Inf,20M04
143,_20M04Product_67HeatStakingHeatStake_07,0.0,1.00000,8.00000,7.00000,+Inf,20M04
144,_20M04Product_67HeatStakingHeatStake_08,7924.00000,0.0,7.00000,-Inf,8.00000,20M04
145,_20M04Product_67HeatStakingHeatStake_Subcon,0.0,7.00000,14.00000,7.00000,+Inf,20M04
146,_20M04Product_67PressingHydraulicPress_01,7924.00000,0.0,.40000,-Inf,.80000,20M04
147,_20M04Product_67PressingHydraulicPress_Subcon,0.0,.40000,.80000,.40000,+Inf,20M04
148,_20M04Product_67TestingTester_07,7924.00000,0.0,1.20000,-Inf,1.50000,20M04
149,_20M04Product_67TestingTester_08,0.0,.30000,1.50000,1.20000,+Inf,20M04
150,_20M04Product_67TestingTester_Subcon,0.0,1.20000,2.40000,1.20000,+Inf,20M04
151,_20M04Product_69ClinchingClincher_02,64218.00000,0.0,2.40000,-Inf,4.80000,20M04
152,_20M04Product_69ClinchingClincher_Subcon,0.0,2.40000,4.80000,2.40000,+Inf,20M04
153,_20M04Product_69HeatStakingHeatStake_06,64218.00000,0.0,5.10000,-Inf,10.20000,20M04
154,_20M04Product_69HeatStakingHeatStake_Subcon,0.0,5.10000,10.20000,5.10000,+Inf,20M04
155,_20M04Product_69PressingHydraulicPress_01,64218.00000,0.0,1.70000,-Inf,3.40000,20M04
156,_20M04Product_69PressingHydraulicPress_Subcon,0.0,1.70000,3.40000,1.70000,+Inf,20M04
157,_20M04Product_69TestingTester_06,64218.00000,0.0,1.80000,-Inf,3.50833,20M04
158,_20M04Product_69TestingTester_Subcon,0.0,1.70833,3.60000,1.89167,+Inf,20M04
159,_20M04Product_70ClinchingClincher_02,23069.00000,0.0,1.80000,-Inf,3.60000,20M04
160,_20M04Product_70ClinchingClincher_Subcon,0.0,1.80000,3.60000,1.80000,+Inf,20M04
161,_20M04Product_70HeatStakingHeatStake_06,23069.00000,0.0,3.40000,-Inf,6.80000,20M04
162,_20M04Product_70HeatStakingHeatStake_Subcon,0.0,3.40000,6.80000,3.40000,+Inf,20M04
163,_20M04Product_70PressingHydraulicPress_01,23069.00000,0.0,2.00000,-Inf,4.00000,20M04
164,_20M04Product_70PressingHydraulicPress_Subcon,0.0,2.00000,4.00000,2.00000,+Inf,20M04
165,_20M04Product_70TestingTester_06,23069.00000,0.0,1.10000,-Inf,2.10833,20M04
166,_20M04Product_70TestingTester_Subcon,0.0,1.00833,2.20000,1.19167,+Inf,20M04
167,_20M04Product_73ClinchingClincher_01,0.0,2.40000,2.40000,0.0,+Inf,20M04
168,_20M04Product_73ClinchingClincher_Subcon,0.0,4.80000,4.80000,0.0,+Inf,20M04
169,_20M04Product_73HeatStakingHeatStake_04,0.0,5.00000,5.00000,0.0,+Inf,20M04
170,_20M04Product_73HeatStakingHeatStake_09,0.0,6.60000,6.60000,0.0,+Inf,20M04
171,_20M04Product_73HeatStakingHeatStake_Subcon,0.0,10.00000,10.00000,0.0,+Inf,20M04
172,_20M04Product_73PressingHydraulicPress_01,0.0,1.30000,1.30000,0.0,+Inf,20M04
173,_20M04Product_73PressingHydraulicPress_Subcon,0.0,2.60000,2.60000,0.0,+Inf,20M04
174,_20M04Product_73TestingTester_04,0.0,2.60000,2.60000,0.0,+Inf,20M04
175,_20M04Product_73TestingTester_09,0.0,2.60000,2.60000,0.0,+Inf,20M04
176,_20M04Product_73TestingTester_Subcon,0.0,5.20000,5.20000,0.0,+Inf,20M04
177,_20M04Product_74ClinchingClincher_01,0.0,2.40000,2.40000,0.0,+Inf,20M04
178,_20M04Product_74ClinchingClincher_Subcon,0.0,4.80000,4.80000,0.0,+Inf,20M04
179,_20M04Product_74HeatStakingHeatStake_04,0.0,5.00000,5.00000,0.0,+Inf,20M04
180,_20M04Product_74HeatStakingHeatStake_09,0.0,6.60000,6.60000,0.0,+Inf,20M04
181,_20M04Product_74HeatStakingHeatStake_Subcon,0.0,10.00000,10.00000,0.0,+Inf,20M04
182,_20M04Product_74PressingHydraulicPress_01,0.0,1.30000,1.30000,0.0,+Inf,20M04
183,_20M04Product_74PressingHydraulicPress_Subcon,0.0,2.60000,2.60000,0.0,+Inf,20M04
184,_20M04Product_74TestingTester_04,0.0,2.60000,2.60000,0.0,+Inf,20M04
185,_20M04Product_74TestingTester_09,0.0,2.60000,2.60000,0.0,+Inf,20M04
186,_20M04Product_74TestingTester_Subcon,0.0,5.20000,5.20000,0.0,+Inf,20M04
187,_20M04Product_75ClinchingClincher_01,0.0,2.40000,2.40000,0.0,+Inf,20M04
188,_20M04Product_75ClinchingClincher_Subcon,0.0,4.80000,4.80000,0.0,+Inf,20M04
189,_20M04Product_75HeatStakingHeatStake_04,0.0,5.00000,5.00000,0.0,+Inf,20M04
190,_20M04Product_75HeatStakingHeatStake_09,0.0,3.20000,3.20000,0.0,+Inf,20M04
191,_20M04Product_75HeatStakingHeatStake_Subcon,0.0,6.40000,6.40000,0.0,+Inf,20M04
192,_20M04Product_75PressingHydraulicPress_01,0.0,1.60000,1.60000,0.0,+Inf,20M04
193,_20M04Product_75PressingHydraulicPress_Subcon,0.0,3.20000,3.20000,0.0,+Inf,20M04
194,_20M04Product_75TestingTester_04,0.0,1.90000,1.90000,0.0,+Inf,20M04
195,_20M04Product_75TestingTester_09,0.0,1.90000,1.90000,0.0,+Inf,20M04
196,_20M04Product_75TestingTester_Subcon,0.0,3.80000,3.80000,0.0,+Inf,20M04
197,_20M04Product_76ClinchingClincher_01,0.0,2.40000,2.40000,0.0,+Inf,20M04
198,_20M04Product_76ClinchingClincher_Subcon,0.0,4.80000,4.80000,0.0,+Inf,20M04
199,_20M04Product_76HeatStakingHeatStake_04,0.0,5.00000,5.00000,0.0,+Inf,20M04
200,_20M04Product_76HeatStakingHeatStake_09,0.0,3.20000,3.20000,0.0,+Inf,20M04
201,_20M04Product_76HeatStakingHeatStake_Subcon,0.0,6.40000,6.40000,0.0,+Inf,20M04
202,_20M04Product_76PressingHydraulicPress_01,0.0,1.60000,1.60000,0.0,+Inf,20M04
203,_20M04Product_76PressingHydraulicPress_Subcon,0.0,3.20000,3.20000,0.0,+Inf,20M04
204,_20M04Product_76TestingTester_04,0.0,1.90000,1.90000,0.0,+Inf,20M04
205,_20M04Product_76TestingTester_09,0.0,1.90000,1.90000,0.0,+Inf,20M04
206,_20M04Product_76TestingTester_Subcon,0.0,3.80000,3.80000,0.0,+Inf,20M04
207,_20M04Product_77ClinchingClincher_02,0.0,2.20000,2.20000,0.0,+Inf,20M04
208,_20M04Product_77ClinchingClincher_Subcon,0.0,4.40000,4.40000,0.0,+Inf,20M04
209,_20M04Product_77PressingHydraulicPress_01,0.0,1.80000,1.80000,0.0,+Inf,20M04
210,_20M04Product_77PressingHydraulicPress_Subcon,0.0,3.60000,3.60000,0.0,+Inf,20M04
211,_20M04Product_79ClinchingClincher_02,0.0,2.20000,2.20000,0.0,+Inf,20M04
212,_20M04Product_79ClinchingClincher_Subcon,0.0,4.40000,4.40000,0.0,+Inf,20M04
213,_20M04Product_79PressingHydraulicPress_01,0.0,1.80000,1.80000,0.0,+Inf,20M04
214,_20M04Product_79PressingHydraulicPress_Subcon,0.0,3.60000,3.60000,0.0,+Inf,20M04
215,_20M04Product_85ClinchingClincher_02,0.0,2.20000,2.20000,0.0,+Inf,20M04
216,_20M04Product_85ClinchingClincher_Subcon,0.0,4.40000,4.40000,0.0,+Inf,20M04
217,_20M04Product_85HeatStakingHeatStake_05,0.0,3.10000,3.10000,0.0,+Inf,20M04
218,_20M04Product_85HeatStakingHeatStake_Subcon,0.0,6.20000,6.20000,0.0,+Inf,20M04
219,_20M04Product_85PressingHydraulicPress_01,0.0,1.10000,1.10000,0.0,+Inf,20M04
220,_20M04Product_85PressingHydraulicPress_Subcon,0.0,2.20000,2.20000,0.0,+Inf,20M04
221,_20M04Product_85TestingTester_05,0.0,2.70000,2.70000,0.0,+Inf,20M04
